titel	datering	pagina	incipit	titel_norm	taal
TEXT000000010048	Gebed op naam van Augustinus		 f.027v-028v	"Aldermildeste here, ic bidde en verlate niet die di aenroepet ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000003457
TEXT000000016439	Leven van Jezus in gebeden		 f.123r-129r	"Want o alre suetste here Jhesu, du bist neder gecomen van dijnen conyncliken stoel dijnre hoger glorien ..."			TDRA000000001349
TEXT000000031086	Gebed voor acht pater noster		 f.092r-095v	"Here ontferm dy onser ... O lieve here dit pater noster offer ic di ter eeren des werdigen heilegen bloets  ..."			TDRA000000005388
TEXT000000040119	Gebed op Maria's leven		 f.146v-148v	"Verblit u gloriose joncfrouwe Maria want du en bust niet bi avontueren gevonden..."			TDRA000000001352
TEXT000000041207	Gebed voor één of meerdere zielen		 f.064v-066v				TDRA000000004379
TEXT000000013233	Gebed tot S. Maria		 f.205v-207r	"O alre suetste moeder ons heren Jhesu Cristi alre glorioste Maria, u bevele ick myn ziele ende myn licham ..."			TDRA000000004733
TEXT000000003020	Getijdenboek, met kalender voor het bisdom Utrecht (S. Jeroen en S. Hippolytus in rood); Mnl.	1490/1495				nederlands	TDRA000000004956
TEXT000000027196	Gebed tot de H. Geest		 f.036r-038v	"O almachtich God ende Vader Ic bidde hu om een claer bekennen ..."			TDRA000000002594
TEXT000000041575	Getijden van alle heiligen		 f.075r-097v				TDRA000000001740
TEXT000000031092	Gebed		 f.095v-097v	"O here Jhesu Christe soen gods doer den groeten anxte daer dyn herte mede bevangen waert ... soe bid ic u lieve here dattu troesten willes die sericheit  ..."			TDRA000000005388
TEXT000000038908	Getijdenboek	1489				onb	TDRA000000016063
TEXT000000022950	Berijmd gebed tot Maria		 f.125v-128v	"O Maria vrie coninghinne ..."			TDRA000000005363
TEXT000000010074	Gebed op naam van Augustinus		 f.104v-106v	"Ay soete god, die almachtich sijt, ic bevele mijn ziele in uwe moghenthede ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000004012
TEXT000000018428	Exempel over en gebed tot S. Johannes		 f.001-004	(exempel) "Het waes op een tyt eens rydders dochter ende waes in een besloten cloester gegaen ..."			TDRA000000002188
TEXT000000019736	Gebed tegen de pest		 f.219v-220v	"God die vader die alle dinghen van nyeten ghescapen heeft gebenedide my god die soen die den verloren menschen ..."			TDRA000000001335
TEXT000000027800	Getijdenboek (usus Rome); Lat.	1460/1470				latijn	TDRA000000011042
TEXT000000014212	Gebed op de vijftien bloedstortingen		 f.200r-207v				TDRA000000007997
TEXT000000014574	Gebed		 f.091r-093v	"O moegende god alre suetste here wie jamerlic hebt gi om mijnen wil drie uren aenden cruce gehangen ..."			TDRA000000001741
TEXT000000040125	Gebed		 f.161r	"O lieve here Jhesu scrive in mijn herte die bitterheit dijns doots op dat ic pijn ende liden altoes mech gebruken ..."			TDRA000000005377
TEXT000000040131	Gebed op Maria's leven		 f.148v-151r	"Verblijt u vrou der engelen o Maria ic vermaen u der groeter blitscappen..."			TDRA000000001352
TEXT000000039394	Getijden van S. Maria		 f.013r-?	"Here du salte op doen mine lippen..."			TDRA000000001166
TEXT000000033861	Gebed		 f.?	"O lieve here Jhesus Christe, ic biddi doer dyns heiligen eyndes wille dattu naemste met bloedigen wonden, mit bitteren monde met schreyende ogen, met heyser stemmen, mit troyriger herten ..."			TDRA000000005597
TEXT000000014206	Gebed op de vijftien bloedstortingen		 f.040v-049v	"Ic dancke u ghebenedide heere Jhesu Christe dat ghi uutgotes dijn heilighe preciose bloet ..."			TDRA000000002594
TEXT000000013569	Getijden- en gebedenboek, met kalender; Mnl.	1460				nederlands	TDRA000000008144
TEXT000000042040	Getijden van S. Barbara		 f.109r-128r				TDRA000000007716
TEXT000000016411	Gebeden over het lijden van Jezus, verdeeld over de dagen van de week		 f.001r-025r	"O averhoge inden grondigen mijnenden vaderlicken harten, orspronc, fonteyne ende leven alre creature ..."			TDRA000000004726
TEXT000000025554	Gebed		 f.273r-273v	"Ghegruet sijt alle gelovige sielen, der welker lichamen hier ende op allen steeden in Cristo rusten opter eerden ..."			TDRA000000008006
TEXT000000023643	Berijmd gebed tot Johannes de Doper		 f.030v-031v	"Sinte Jan Baptiste heere / Ic biddu met herten seere / Door uwe helighe passie groot ..."			TDRA000000007736
TEXT000000038505	Getijden van de eeuwige wijsheid		 f.045v-063v				TDRA000000002107
TEXT000000016820	Oefening over het lijden van Jezus, verdeeld over de getijden		 f.072r-134v	"Selenclichen saltu begynnen dat lijden Cristi over zo dencken van begynne bys zo den ende ..."			TDRA000000004818
TEXT000000027425	Overwegingen over lijden en sterven van Jezus Christus volgen de kerkelijke uren		 f.181r-207v	"Als naecte die tyt der passien Ons Heren ..."	Vita Christi		TDRA000000008802
TEXT000000038511	Getijden van de eeuwige wijsheid		 f.049r-069r	"Salicheit der sielen ende des lives..."			TDRA000000000466
TEXT000000022549	Gebed over de passie		 f.121	"Heere Jhesu Criste door die bitterheit dijnre pinen ..."			TDRA000000006236
TEXT000000024138	Getijdenboek; Mnl.	1425/1475				nederlands	TDRA000000009926
TEXT000000025540	Gebed tot Jezus		 f.061v	"Ic bevele mijn siel ende mijnen lichaem in die grote diepe bermherticheit mijs heren Jhesu Christi ..."			TDRA000000004713
TEXT000000024886	Gebed ter ere van Gods barmhartigheid		 f.172r-174v				TDRA000000007430
TEXT000000027357	Gebeden ter ere van heiligen		 f.148r-155				TDRA000000004073
TEXT000000023119	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1470				nederlands	TDRA000000009458
TEXT000000024676	Getijdenboek (usus Rome); Lat.	1450/1500				latijn	TDRA000000010241
TEXT000000030603	Getijdenboek; Lat. en Mnl.	1475/1500					TDRA000000012739
TEXT000000029434	Getijdenboek; fragm.; Mnl.	1440				nederlands	TDRA000000011911
TEXT000000021068	Gebed van Salomo na de bouw van zijn tempel		 p.060				TDRA000000000192
TEXT000000042295	Kruisgetijden		 f.065r-073				TDRA000000005996
TEXT000000002869	Getijden; Mnl.	1450/1475				nederlands	TDRA000000004674
TEXT000000022575	Geert Grote: Getijden; Mnl.	1425/1475				nederlands	TDRA000000009303
TEXT000000033478	Gebed tot Maria		 f.097r	"Weest gegruet o alder heylichste Maria, moeder Gods, coninghinne des hemels ..."			TDRA000000008345
TEXT000000041788	Heilige geestgetijden		 f.109r-126v				TDRA000000004484
TEXT000000041950	Getijden van dertiendag (Drie koningen)		 f.084r-098				TDRA000000005629
TEXT000000036266	Gebedenboek; Mnl.	1561				nederlands	TDRA000000015221
TEXT000000026075	Getijdenboek	1420/1430				onb	TDRA000000010561
TEXT000000028058	Gebed tot Jezus		 f.222r-224	"O Heere God, vader almechtich, ic bidde u als een groet sundere doer uwe volmaecte godheit ..."			TDRA000000003691
TEXT000000024662	Getijdenboek (usus Rome); Lat.	1400/1450				latijn	TDRA000000010227
TEXT000000013025	Gebed op naam van Anselmus van Canterbury		 f.105v-106r	"O almachtighe god ende ontfermhertighe vader ende guede here ontferme dy mijns sonders ..."	Ongespecificeerde Mnl. teksten op naam van Anselmus van Canterbury		TDRA000000001375
TEXT000000004559	Gebedenboek; Lat. en Mnl.					latijn;nederlands	TDRA000000006340
TEXT000000003550	Getijdenboek; Lat., Frans en Mnl.	1475/1500				frans;latijn;nederlands	TDRA000000005726
TEXT000000005121	Zwarte Gebedenboek; Lat.	1450/1475				latijn	TDRA000000006568
TEXT000000003544	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	14??				nederlands	TDRA000000005719
TEXT000000039814	Serie gebeden tot Jezus		 f.080r	"Sijt ghegruet alder moeghenste Jhesu  ..."			TDRA000000004974
TEXT000000003222	Getijdenboek; Mnl.	1425/1475				nederlands	TDRA000000005256
TEXT000000013031	Gebed op naam van Anselmus van Canterbury		 f.006r-006v	"O here god Jhesu Criste ic dancke di dattu my ghegheven heveste kersten ghelove toe ontfanghen ..."	Ongespecificeerde Mnl. teksten op naam van Anselmus van Canterbury		TDRA000000005642
TEXT000000029391	Getijdenboek; fragm.	1500				onb	TDRA000000011889
TEXT000000015468	Verschillende gebeden, onder meer op naam van Augustinus en Franciscus. Ook gebed van Karel gekregen van paus Leo		 f.082-089v		Brief aan Keizer Karel met gebed		TDRA000000003805
TEXT000000004565	Getijdenboek; Lat., met Mnl. rubrieken	1500/1525				latijn;nederlands	TDRA000000006346
TEXT000000002672	Blad uit getijdenboek; Lat.						TDRA000000004306
TEXT000000023864	Berijmd gebed tot God, volgens de getijden		 f.043rb-043vb	"Here, dore die groete minnentlijc / die dijnre moeder was ghedaen ..."			TDRA000000005898
TEXT000000037811	Gebed tot S. Maria magdalena		 f.211r				TDRA000000008057
TEXT000000041987	Kruisgetijden		 f.?				TDRA000000000290
TEXT000000037805	Gebed tot S. Joris		 f.178r-178v				TDRA000000008057
TEXT000000006400	Getijdenboek						TDRA000000007133
TEXT000000040455	Gebed tot S. Maria		 f.016v-019r	"O gloriose keyserinne der enghelen reyne maghet ende waerde moeder des almachtighen oversten keysers ..."			TDRA000000001437
TEXT000000003578	Getijdenboek; Lat.	1420				latijn	TDRA000000005773
TEXT000000029385	Getijdenboek (usus Rome)	1425/1450				onb	TDRA000000011883
TEXT000000027237	Getijdenboek; Mnl.	1565				nederlands	TDRA000000010847
TEXT000000031455	Gebed voor de overledenen		 f.158r-159v				TDRA000000013233
TEXT000000002921	Gebeden tot Maria. Etc. Ripuar.					duits;ripuarisch	TDRA000000004790
TEXT000000038471	Getijden van de eeuwige wijsheid		 f.117r-136v				TDRA000000015929
TEXT000000027545	Gebed tot de zijwonde van Jezus Christus		 f.033r	"Weest ghegruet goedertieren heere Jhesu Christi vol van ghenaden ..."			TDRA000000000566
TEXT000000026883	Gebed over S. Erasmus		 f.007v-008r	"O alder heilichste god ende vader want ghi hebt verlost den martelare ende bisscop sinte Erasmo van menegherande pynen ..."			TDRA000000008148
TEXT000000002935	Gebeden. Etc. Ripuar.					duits;ripuarisch	TDRA000000004806
TEXT000000025352	Pater noster, Ave Maria, Credo; Mnl.		 f.051v-56v				TDRA000000008599
TEXT000000023045	Berijmd gebed tot Maria		 f.118r-119r				TDRA000000008599
TEXT000000030987	Gebed voor drie pater noster en het Ave Maria		 f.170r-171	"O du lieve here Jhesu Christe om dat wreede spannen ende uutrecken dat alle u heilighe leden uutgherect waren ..."			TDRA000000003982
TEXT000000024702	Getijdenboek; Lat.	1475/1500				latijn	TDRA000000010260
TEXT000000040290	Korte kruisgetijden (in de vertaling van Geert Grote?), Nederr.		 f.067v-078				TDRA000000013874
TEXT000000028886	72 namen van Maria		 f.135r-137v	(Opdracht) "O Maria onbevlecde maghet moeder des heren tot uwer werdicheit ..."			TDRA000000003986
TEXT000000041830	Mariagetijden		 f.009r-046				TDRA000000005740
TEXT000000026673	Getijdenboek; Lat. en Frans	1420/1430				frans;latijn	TDRA000000010793
TEXT000000029540	Getijdenboek (usus Utrecht), met kalender voor het bisdom Keulen; Lat.	1425/1475				latijn	TDRA000000011977
TEXT000000020202	Gebedenboek	1400/1500				onb	TDRA000000008681
TEXT000000002909	Gebeden. Etc. Ripuar.					duits;ripuarisch	TDRA000000004767
TEXT000000029232	Gebed tot S. Maria		 f.147r	"O alre goedertierenste uutvercoren moeder godes Maria, o alre sekerste troest alder gheenre ..."			TDRA000000000560
TEXT000000039021	Gebeden tot de ledematen van Jezus		 f.152r-154v				TDRA000000003743
TEXT000000025408	Antifoon van de H. Catharina		 f.155r-155v	"Bidt voer ons heileghe maghet Katherina op dat wi weerdich weerden der geloeften Christi ..."			TDRA000000009435
TEXT000000024716	Berijmd gebed tot Jezus		 f.?	"Jhesu gudertyrenheit / den herten bistu vrolicheit / dyn guetheit hevet neen ghelyck ..."			TDRA000000008024
TEXT000000023079	Berijmd gebed tot de H. Martinus		 f.090r-090v	"O helich rudder Maertin de milde / Tote u cam een aerm man / Die van hu om gode hebben wilde ..."			TDRA000000005363
TEXT000000040509	Gebed van de elfduizend maagden		 f.107v-108r	"O bloemen der rosen lelien der dalen o preciose martelaren ende onverwinlike mede ridders..."			TDRA000000009372
TEXT000000025385	Kort gebed		 f.059r	"Die eewighe Gods cracht ghesterke mi. Die wijsheit Gods leere mi. Die ghenadicheit des helichs gheest helpt mi. Ave Maria ... bidt voor mi ..."			TDRA000000007736
TEXT000000034288	Gebedenboek; Mnl.	1400/1450	19, nr. 1390			nederlands	TDRA000000014638
TEXT000000013637	Gebed op naam van Gregorius		 f.038r-040v	"O alre guedertierenste ende oetmodichste here ..."	Ongespecificeerde Mnl. teksten op naam van Gregorius de Grote		TDRA000000000509
TEXT000000037795	Gebed van Augustinus		 f.159v-163r				TDRA000000003991
TEXT000000019468	Refrein van vier strofen op de stok Lof eere glorie van tije tot tyen		 f.027r-028	"Pater sone heylighe gheest dryvuldich god ..."	Lof eere glorie van tije tot tyen		TDRA000000004462
TEXT000000026698	Gebed tot de Heilige Geest		 f.033v-035v	"O soete heilighe geest here god ewelike minne om dat salighe comen ..."			TDRA000000005583
TEXT000000004439	Getijdenboek; Lat.					latijn	TDRA000000006235
TEXT000000016015	Gebed tot S. Macharius		 f.112r-113v	"Helich erdsbisscop sente Macharis die om minne van onzen behoudere Jhesus Christus als een aerm pelgherijn Jherusalem ende menegherande plaetse van lande met heleghen leven ..."			TDRA000000007617
TEXT000000004411	Getijdenboek; Mnl.	1470/1480				nederlands	TDRA000000006196
TEXT000000023910	Berijmd gebed tot de H.Lebuinus		 f.091r-91v	Begin ontbreekt			TDRA000000005363
TEXT000000016773	Traktaat over het lijden van Jezus, bestaand uit artikelen, verklaringen en meditaties verdeeld over de getijden en over de dagen van de week. Vooraf gaan een proloog en een gedicht		 f.107r-172r	(proloog) "De mensch en can nummer meer bekennen wat lieflick harte ..."			TDRA000000000497
TEXT000000023904	Berijmd gebed tot de H.Lucas		 f.066r-066v	"[Ic groetu Lucas uutvercoren] / Evangeliste helich engien / Te Anthiochen waerdi gheboren ..."			TDRA000000005363
TEXT000000042336	Gebed tot het gewonde hart van Jezus		 f.108v				TDRA000000003676
TEXT000000004405	Getijdenboek (zgn. Milaan-Turijn-getijdenboek)						TDRA000000006189
TEXT000000013179	Gebed tot Jezus		 f.?	"O heer Jhesu Criste ic bidde di doer di blijscap di dijn uutvercoren moeder had in dien alren heilichsten ..."			TDRA000000007546
TEXT000000040247	Getijden van S. Maria		 f.013-065				TDRA000000006945
TEXT000000036886	Getijdenboek; Mnl.	1510				latijn	TDRA000000015381
TEXT000000027753	Gebed tot de bewaarengel		 f.092v-093v				TDRA000000005660
TEXT000000021322	Getijdenboek; fragm.; Mnl.	14??	 I			nederlands	TDRA000000001339
TEXT000000025622	Gebed tot S. Agnes (150 begroetingen beginnend met Ave Agnes)		 f.002r-004v	"Ave Agnes guedertieren edel van doechden, een reghel van reinicheit, ghif dancberheit den ghesontmaker inden hoghen stoel der glorien ..."			TDRA000000000186
TEXT000000001794	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1470/1475				nederlands	TDRA000000002665
TEXT000000001780	Getijdenboek, met kalender voor het bisdom Utrecht; Lat.	1475/1500				latijn	TDRA000000002649
TEXT000000026459	Gebed tot S. Catharina		 f.288r-289v	"Sijt ghegruet, edel maget ende martelarsse Cristi, katherina, uutvercoren dochter gode ..."			TDRA000000008006
TEXT000000021336	Getijden van Geert Grote; Mnl.	1425/1450				nederlands	TDRA000000008929
TEXT000000025178	Gebed tot S. Maria		 f.245v-246r	"O onbesmette maget Maria, moeder ons heren Jhesu Criste, verblijt mij, o Maria ..."			TDRA000000008006
TEXT000000023509	Berijmd gebed tot Maria		 f.115r-115v	"Maria maghet vrouwe reyne / Rose bloeme bloeyende fonteyne ..."			TDRA000000005397
TEXT000000038897	Gebed voor de ziel van een overledene		 f.279-280	"O alre guedertierenste ende barmherticste Here Jhesu Christe..."			TDRA000000000526
TEXT000000039237	Getijden van S. Maria		 f.137r-180r				TDRA000000006024
TEXT000000040092	Gebed voor de overledenen; 5 miserere's		 f.206r-210v	"Cristus coninc alre guedertierenste besitte onse herten..."	Miserere		TDRA000000001350
TEXT000000030575	Gebed tot S. Maria		 f.227v-231r	"O Maria schone joncfrouwe wes ghegruet suete ende wel ghesiert, wes ghegruet moder vol van gracien ..."			TDRA000000005386
TEXT000000027009	Gebed tot Johannes de Doper		 f.034r	"Sint Jan Baptist gij sijt een engel Gods uuijtvercoren vrient ..."			TDRA000000004299
TEXT000000038129	Getijdenboek					onb	TDRA000000015764
TEXT000000032362	Gebed tot de Drie Koningen (3 regum)		 f.340r-340v	"O coninck Melchior coninck Jaspar coninck Balthazar ick bidde u doer alle die namen  ..."			TDRA000000007997
TEXT000000033068	Gebedenboek; fragm.; Lat.	15??				latijn	TDRA000000014128
TEXT000000032376	Gebed tot S. Catharina		 f.254v-255r	"O alreheilichste  ende schoenste joncfrou ender mertelersche sancta Katherina ic bevele mi mit alle mynen vrienden ..."			TDRA000000005388
TEXT000000040086	Gebed tot S. Anna		 f.140v-141v	"O heilige moeder sancta Anna ende eerweerdige vrouwe gi siet dat begijn onser selicheit..."			TDRA000000001350
TEXT000000030561	Gebed tot het hart van S. Maria		 f.222v-225r	"O hertelike uutvercoren Maria joncfrouwe ende moder der ontfarmherticheit, myn sondighe herte neyghet hem toe dinen hillighen ghebenediden herten ..."			TDRA000000005386
TEXT000000040938	Gebed tot S. Anna		 f.140r-140v				TDRA000000004495
TEXT000000003626	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1461				nederlands	TDRA000000005845
TEXT000000025187	Gebed tot S. Maria		 f.256r-256v	"Ic gruete di, o heilige oetmoedige coninginne, o scone rose, o alre suetste moeder ende maget Maria ..."			TDRA000000008006
TEXT000000027790	Getijden der H. Maagd		 f.065r-080r	(Rubriek) "Dit sijn die gehetyden seven / daer wi Marien lof in geven / Metten hoe si wort ontfaen / daer onse salicheit lach aen ..."			TDRA000000005663
TEXT000000008015	Mnl. gebed uit Mechtild van Hackeborn: Liber specialis gratiae, als onderdeel van een oefening voor eerste paasdag		 f.206v-208v	"Ick love ende aenbede ende groot make ende glorificeer ende ghebenedie u o goede Jhesu in dier onsprekelicken blijtscappen ..."	Mnl. vertalingen van Mechtild van Hackeborn: Liber specialis gratiae		TDRA000000007456
TEXT000000023290	Gebedenboek. Passio; Mnl.	1480/1490				nederlands	TDRA000000009531
